instance_id,area,area_bbox,area_convex,area_filled,axis_major_length,axis_minor_length,eccentricity,equivalent_diameter_area,euler_number,extent,feret_diameter_max,intensity_max,intensity_mean,intensity_min,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,moments_weighted_hu-0,moments_weighted_hu-1,moments_weighted_hu-2,moments_weighted_hu-3,moments_weighted_hu-4,moments_weighted_hu-5,moments_weighted_hu-6,perimeter,perimeter_crofton,solidity,inertia_tensor_eigvals-0,inertia_tensor_eigvals-1
C08_03,917,3384,2331,917,104.0554512537789,34.590415821345076,0.9431304307757928,34.16958680642984,1,0.2709810874704492,94.13288479590966,0.02763408865491722,0.01410652477939523,0.0049897001602197295,0.8195224783479493,0.43089131714978574,0.2608628791479257,0.033771460809530064,-0.0031662891497769518,-0.02215505418164012,0.0001490004573720238,65.091972069036,2649.295780587259,127950.13949016211,15771.706894943354,-707969319.9423296,-811388.1950381587,-27356795.810179427,244.83556979968262,234.80019245351517,0.3933933933933934,676.7210584767223,74.78105416834748
C08_03,1089,4017,2295,1089,108.90720613326191,31.81466570848033,0.956379730952644,37.23651251415191,1,0.2710978342046303,103.4842983258813,0.02851911192492561,0.01592480006512758,0.007583733882658122,0.7388058139287852,0.3876610754390998,0.09486876910860675,0.010079092989222889,-0.00025219361083160297,-0.004929395608620677,-0.0001831284772583329,47.993181151772596,1624.3812865456473,28051.689465669646,3278.5637521987574,-15848129.322649822,-75667.35470194627,-27155339.727858245,256.90663761154804,246.6369814333927,0.4745098039215686,741.2987217345501,63.26080963389714
C08_03,923,4950,2025,923,103.3497020732661,26.771635603592657,0.9658667793357564,34.28119163317628,1,0.18646464646464647,88.20430828479978,0.030533302815289542,0.01569040750598396,0.006836041809719997,0.7717958688735385,0.4552631137171742,0.09363344835413608,0.018319237479001084,0.00037999530998175885,0.004987213665272753,-0.0006566936286328105,50.73258062302614,1876.3183973253829,35632.79958590766,7928.998030290421,88666754.96300533,178097.51681469756,-99502455.4269272,238.0071426749364,228.32643759630662,0.45580246913580247,667.572557414554,44.79502955572187
C08_03,1124,3068,2353,1124,75.25703292245572,52.72489594633323,0.713556596178242,37.83016320718592,1,0.3663624511082138,62.24146527838174,0.03398184176394293,0.019498409885022456,0.008804455634393835,0.46950264995792107,0.025711622331335456,0.012100186781301231,0.004684777299164819,-2.713676839309897e-05,-0.00045621599337181373,2.253233713986366e-05,24.287836990522898,51.117463196911515,1475.8088858603742,759.7782670658063,-379418.63087564043,-2178.4795766138013,709450.0094305556,261.03657992645924,250.15971318704044,0.47768805779855505,353.97631276822403,173.7446657844791
C08_03,838,2618,1682,838,80.26291594374868,32.83395300256076,0.9124985261594588,32.66457926390705,1,0.3200916730328495,77.41446893184762,0.030701152056153203,0.015675403822366776,0.007644769970244908,0.5608744141980636,0.1600517467858359,0.07358246263505458,0.021533501998326043,0.0007173038956620811,0.006388263018963388,-0.0004692431331717754,39.59515823556981,855.4685528829873,21266.374694961494,5656.239730195234,52499356.29998236,131242.12796955777,-33048270.227997076,228.20815280171308,220.37717118731763,0.4982164090368609,402.63347973707914,67.37927936089807
C08_03,893,4819,1561,893,105.01897793833349,17.339021371622234,0.986276213684975,33.71947380147709,1,0.18530815521892507,93.74433316206373,0.019974059662775618,0.011661566513743244,0.004837109941252766,0.7929470457263261,0.5637966658902275,0.021251340179729544,0.01064027525600592,0.00015999534017273765,0.007988148540108415,-1.335187927506659e-06,71.77981041759152,4599.486420248745,5123.398528177945,1049.3408558148487,2429519.9550330197,70936.75623711503,131317.93146892055,228.2497833620557,219.07588090274905,0.5720691864189622,689.311607950761,18.790103882848285
C08_03,902,1806,1318,902,132.24637813706408,13.165459428732262,0.9950323094902455,33.88896677904354,1,0.4994462901439646,129.0155029444136,0.03057907988097963,0.013435467278786898,0.0042725261310749985,1.2238382658218498,1.4395635378009286,0.08567782643805429,0.020890581087141438,0.000590705120347967,0.0054702818513758964,-0.0006574127290835318,100.77114466123071,9754.561383147775,44914.491161545855,13273.390067669483,262498556.1942631,527421.3946799824,190076374.5240488,270.91168824543144,260.8626614690969,0.6843702579666161,1093.0690331482087,10.8330826230997
C08_03,898,5580,1628,898,113.26388252302205,19.92024652826972,0.9844125684406287,33.813741454801715,1,0.16093189964157706,108.16653826391968,0.03698786907759213,0.021724837014784767,0.00788891432059205,0.9204846398897539,0.7486550166680683,0.1239455354006959,0.014568640806795092,-0.0005458343093384152,-0.011577041804345453,0.000292095965489576,45.6914413477857,1837.8888250459509,14255.544135618862,1766.105079579191,-5677377.706948942,-61321.33976307855,-6804189.023326275,240.80003589374985,232.11867539218068,0.5515970515970516,801.7941927618087,24.801013859190107
C08_03,1048,3348,2320,1048,116.10993961216252,31.627364653452634,0.9621864953238339,36.52882482208332,1,0.3130227001194743,108.16653826391968,0.020752269779507133,0.010193041187128608,0.003875791561760891,0.8636574589493375,0.5540539999550588,0.23026845406257607,0.05306264012268758,0.0034990709903170727,0.013727026779704412,-0.004707427532918602,87.38400788544283,5714.7662664810805,206694.85052822664,39876.70448997952,1484390756.5667858,659430.2103589342,-3301985063.2872543,264.1076477383247,253.07126804450257,0.4517241379310345,842.5948797962517,62.51813718265407
C08_03,1136,4851,3121,1136,90.74223431375688,56.7292253853202,0.7804894688464309,38.03156745151513,1,0.2341785198928056,78.64477096412705,0.03187609674219882,0.014349457928620017,0.005615320057984284,0.630081321581823,0.07615693130130856,0.08134295362475663,0.02221441487920727,-0.000668100510329312,-0.004359581648683826,0.0006673482082254836,48.1710695993077,440.14778548482036,31734.428862759483,7650.221002970384,-78063089.53494014,-105116.44575371266,90082173.47980346,284.14927829866735,272.07192526997164,0.36398590195450176,514.6345680157973,201.13781330115359
A19_06,979,4551,1300,979,132.43678094519333,11.460969333405343,0.996248448807471,35.30582833323309,1,0.2151175565809712,127.34991166074674,0.025406271457999542,0.014078466130075915,0.0049897001602197295,1.128118920147241,1.235093250014601,0.02371364752539803,0.0026193815075350427,-2.0441507776533375e-05,-0.0028844262061238374,-2.8855323960301907e-06,90.41602305274706,7921.226212519865,10268.01354389046,1785.819342688273,1965662.1102922005,-31851.61491735762,7390199.342585051,272.6162697096763,263.6231150226287,0.7530769230769231,1096.2188091953203,8.209613628828606
A19_06,912,7776,1259,912,130.3310872483088,11.937402701350448,0.9957965354543393,34.07630356711932,1,0.11728395061728394,123.69316876852982,0.027344167238879988,0.013335582031297056,0.005279621576256962,1.1738414121834213,1.3324314495423264,0.0501809915210362,0.010093270055789636,0.00010478628679413718,5.734996243538914e-05,0.00020153927083970636,96.07748221610427,8893.53403254289,41139.49443698077,20369.856276454608,573470981.0953399,1420904.719494828,137279162.13254482,263.889393668845,252.86435021165644,0.7243844320889595,1061.6370189578925,8.906348953388061
A19_06,869,7488,1196,869,133.17158069435212,9.860817181841698,0.9972548301226145,33.26327050028088,2,0.11605235042735043,124.80785231707178,0.029816128786144806,0.016666205735337794,0.0052491035324635695,1.282501842644278,1.6091306024900873,0.09041718627692917,0.0870943846513976,0.007728759293157932,0.10996378779549566,-1.612218023290166e-05,85.59195120888967,7147.234378472662,41744.18735731356,40429.25582184622,1660890222.2978306,3406503.8683234323,-2978111.286361754,263.2975105768082,257.86259351708463,0.7265886287625418,1108.4168690395209,6.077232218356528
A19_06,986,7200,1222,986,135.7098652245527,10.60091637817829,0.9969443893980575,35.43182455235505,2,0.13694444444444445,122.06555615733703,0.03761348897535668,0.0188287973337258,0.0055390249485008005,1.1745402476751634,1.3462806877101205,0.0027201695370728616,0.0010360475821582342,1.596729736734806e-06,0.0007148396741049907,6.895808150527407e-07,70.91098494420767,4894.10571859949,5648.7977618350305,5398.809756897842,29814329.45399808,373368.9369338513,-3585.160807991866,263.77669529663683,255.83172159803442,0.806873977086743,1151.0729699541407,7.023714253570546
A19_06,1062,2375,1379,1062,139.2828171644566,12.138634263811731,0.9961951146091923,36.772005609005646,2,0.4471578947368421,126.01983970788092,0.04174868390936141,0.020623171557528023,0.00627145799954223,1.1503677965547334,1.2837451059138019,0.014126005245897936,0.0021121172613438855,-6.27554125060092e-07,-0.0009456322964595306,-1.1519755272688679e-05,59.54565813962798,3423.5730437340335,21195.618282324263,19968.055255926112,410795665.84631014,1148555.0089223217,-811130.7169432994,266.8111831820431,258.3158974288756,0.7701232777374909,1212.4814473292151,9.209152611911511
A19_06,950,3584,1124,950,121.27048152758564,10.299014224721953,0.9963872632119056,34.77898169151024,1,0.2650669642857143,115.94826432508596,0.023300526436255437,0.014052996992366472,0.005477988860914015,0.9745131173640471,0.922668940844854,5.808501622568502e-05,7.273490094869701e-06,-9.144604551769534e-11,-5.277593984771808e-06,1.1827256681911882e-10,76.8034632933518,5716.8691889940255,29.480845109877407,17.783213082115378,402.8731030611652,1162.1812522884102,59.058921840359986,252.71677477306463,242.07569375693834,0.8451957295373665,919.1581056207806,6.629355875064071
A19_06,848,3955,1019,848,123.29015939256492,9.1820806253214,0.997222853125405,32.85889733292062,1,0.21441213653603033,118.00423721205946,0.019165331502250707,0.009746520295218887,0.004303044174868391,1.1265311031584586,1.2412260356378007,0.0022630485197021964,0.0015398607985820242,2.863886686586018e-06,0.0015562223673307345,2.473107085373075e-07,121.1273156331208,14289.715470338648,33196.110871997895,30951.318121120235,992095318.5268071,3654828.0738767274,6360914.375972807,254.40916292848976,243.8765278798609,0.8321884200196271,950.028962690254,5.269412788118913
A19_06,1214,4588,1484,1214,136.04424899400095,13.111719825985816,0.9953447715465276,39.315554266835505,1,0.2646033129904098,128.57682528356344,0.03170824750133516,0.01744777398648483,0.005142290379186695,0.9616945470107535,0.8911228283274992,0.014723954466634805,0.0018590342014859283,-4.9312086341930745e-06,-0.0012403488163405454,-8.38344764169723e-06,60.375443408799406,3492.4245454394113,3614.2093450073253,478.56106932053467,-206017.35216964738,-16759.044470563313,-594706.3167854452,279.8233764908628,267.9707131857726,0.8180592991913747,1156.7523552713578,10.744824799696843
A19_06,1102,7373,1253,1102,129.51958951071785,11.131686605464374,0.9962997994773222,37.45810964661924,1,0.14946426149464262,123.45849504995596,0.03700312809948882,0.019171479420328867,0.004882887006942855,0.9584413857592522,0.8918644529810171,0.0014395152780247045,0.00027149378092754885,6.503386664145333e-08,-1.6438735508479514e-05,-1.5677199079755507e-07,55.07309989122088,2927.676173496709,585.8282480743518,336.2109135205259,147250.0012652836,14727.404639615444,24115.702894234222,264.33304448274095,253.2849575578131,0.879489225857941,1048.4577541890535,7.744652917642185
A19_06,1364,2096,1540,1364,137.23392058520122,12.835847098771646,0.9956162164319858,41.6737176049697,1,0.6507633587786259,131.18688958886096,0.04031433585107195,0.025386492901758075,0.006179903868162051,0.8705053120385062,0.7317201651984111,0.002108979614245196,0.0017575215626726777,3.3826796624628865e-06,0.0014580599662658037,-8.159591489378047e-08,37.362405034313795,1339.0777352797215,142.5667771227434,118.8840111128206,15475.796571293547,4267.721058990429,-213.51065050788657,278.5685424949238,266.78105595903565,0.8857142857142857,1177.0718099490823,10.29743567144028
A19_06,1148,6552,1441,1148,140.14243456381882,10.858646739297987,0.9969936786338083,38.231910720705116,1,0.1752136752136752,134.8332303254654,0.03677424277103838,0.013863047354274348,0.002960250247959106,1.0756648614156745,1.1295995446993334,0.0008227503951421023,0.0008022619586715668,6.517888241211351e-07,0.0008520048743916859,-1.6781348890035951e-09,92.9158272079402,8405.37496589519,10530.901237109243,10556.146649241377,111298839.8542825,964029.5687891104,-120589.56925918907,295.6639969244288,282.9885630653386,0.7966689798750868,1227.4938728421403,7.369388063054174
A19_06,1028,7676,1151,1028,129.04468930187622,10.348418337989845,0.9967793940209316,36.17858830838687,1,0.13392391870766024,125.2078272313676,0.03596551461051346,0.018623369043600728,0.005828946364538033,1.018945865704998,1.011883598073715,0.006210405610584751,0.00545330107673829,3.173317527549858e-05,0.005376842587341398,-4.067059316038738e-07,60.868584651867664,3597.8174188981448,8185.455502349727,7948.521887676427,64113721.0702018,474449.79457206733,-8951.185456875712,266.2325394193526,255.08579168073567,0.893136403127715,1040.7832398136102,6.693110131127781
A17_08,867,6786,1103,867,122.57891693669183,9.715253763155063,0.99685420526655,33.224970809398556,2,0.127763041556145,130.14607178090316,0.017929350728618294,0.009899919648137868,0.002395666437781338,1.0899637422905777,1.158541352587591,0.025230427614466564,0.023487283143843185,0.0005717509972804849,0.02491538652443641,-2.6171367591659684e-06,121.32743961892008,14329.253602256376,60961.66592516038,55831.86752035112,3257109898.5029473,6537831.716539412,-30654205.004397392,269.9716087690037,272.3972478411139,0.786038077969175,939.0994298357746,5.899134730156163
A17_08,1238,3192,1566,1238,138.35528413928526,13.430562786635544,0.9952772640148703,39.702273944726784,1,0.38784461152882205,134.35028842544403,0.026703288319218737,0.012571831722323271,0.004333562218661784,0.9754929657728252,0.9163852296489187,0.019343840045190505,0.0024847795001305428,-7.886458439981559e-06,-0.0016396539236383837,-1.5315494951158138e-05,84.14144134690879,6794.995708688723,37129.19842677376,29305.26792421153,966049469.9219768,2229186.6767113176,-34512215.85565251,286.46803743153544,274.27024677576935,0.7905491698595147,1196.3865405788977,11.27375104785997
A17_08,1009,2484,1323,1009,146.2317955683569,10.603408394221296,0.9973676153601057,35.84269382507095,2,0.4061996779388084,138.81282361511128,0.03164721141374838,0.015401615868414908,0.004654001678492408,1.3315269019276732,1.7360650859789202,0.05757056653630749,0.0431737487444665,0.002149247676653438,0.05160522250549081,-0.00011707931608901626,100.5178762746093,9864.440893067585,9960.015037585079,3804.1441028526947,21547645.957786247,215825.62725415512,-9165964.032437235,281.01219330881975,271.7792992644638,0.762660619803477,1336.4836271966074,7.027016848415165
A17_08,928,4107,1114,928,120.51155215957077,10.696134376102894,0.9960533902274564,34.37391885593249,1,0.22595568541514488,116.3872845288522,0.02613870450904097,0.014612026213947272,0.007049668116273748,0.9858190661705681,0.9416928536358242,0.008737142581233962,0.001820042435140985,3.748318686538765e-06,0.0001746793070326059,-6.215001980823495e-06,70.25423735499187,4759.173813860254,2984.188475092977,817.4293085298577,982839.250777683,17551.35352607095,814853.7885071028,250.373629022557,241.19501081852638,0.8330341113105925,907.689637744309,7.150455661978128
A17_08,724,2960,1012,724,91.30221274191278,13.016637638943813,0.9897852245867542,30.361578193306386,1,0.2445945945945946,87.32124598286491,0.03483634699015793,0.01838619404164701,0.004531929503318837,0.7342478338219156,0.49701784244339353,0.014035335070522403,0.0017087177406871477,-4.5631730666933965e-06,-0.0008059279494094648,7.014223561943337e-06,44.08636584730007,1778.2483471352475,6333.188808910637,2936.5152351214374,12265761.899946269,95950.58825467255,3149545.6956661083,193.3380951166243,185.97752498222457,0.7154150197628458,521.0058782230939,10.589553463973047
A17_08,1102,7360,1272,1102,135.79260061800338,10.652951913685781,0.9969180365625312,37.45810964661924,1,0.14972826086956523,130.64838307457157,0.028992141603723202,0.013589543665241984,0.00601205462729839,1.0522411392397837,1.0802868323561128,0.00091715504619988,0.00010056483150251651,-3.053890606416347e-08,-0.00010450943022048421,3.9918795690596044e-10,83.12723439790504,6718.798932686108,16212.9117338949,16123.479074093077,260686422.4205611,1318440.9871665295,-270970.0845516538,282.3624817342638,270.7706349854031,0.8663522012578616,1152.4768989125355,7.0928365297063465
A17_08,990,1664,1205,990,133.20475313495885,10.418733019845405,0.9969364418209399,35.50362163621919,1,0.5949519230769231,128.06248474865697,0.031525139238574806,0.016334212653736573,0.005050736247806515,1.1270237535027867,1.2394768482343272,0.010783695899884344,0.0015179560770089329,-1.2318672101124568e-06,-0.0008497950146112777,6.016660798169066e-06,76.39722093577178,5676.57070801526,3914.4857643605683,903.2278914414192,1067271.8409633024,12146.114182804053,-1321137.9731917027,267.8050865276332,257.7210688155071,0.8215767634854771,1108.969141109083,6.78437485867606
A17_08,1151,2620,1446,1151,135.43336154241956,11.354207592654594,0.9964795557014083,38.28183271462029,1,0.43931297709923667,132.09844813622905,0.03547722590981918,0.018501530906777648,0.004913405050736248,1.00299269378458,0.9781052530333817,0.00017112654192937422,0.00014356977543304858,2.250211127636655e-08,0.0001365817899140321,2.6428052748142976e-10,58.947376142304876,3356.406965752369,88.66803575748041,59.23426156960861,4273.103564787279,3008.323740936141,410.99606959863127,281.2253967444162,269.6926108164978,0.7959889349930843,1146.3872136674831,8.057376878568453
A17_08,998,3712,1151,998,123.84740285993024,10.513174695366626,0.9963904882258738,35.64678198162763,1,0.26885775862068967,119.57006314291216,0.027450980392156862,0.0120763691111528,0.0043945983062485695,0.9674790855038297,0.9094207491536632,0.0023307117252836396,0.0014797702122812484,2.731138051493018e-06,0.0012411330438002676,-3.0503898906855463e-07,87.1307972374282,7335.904247679338,34710.05312029706,33965.89456890272,1166251523.525753,2895994.5526217315,-74129.84920740128,256.4386001800126,246.19325412395457,0.8670721112076455,958.636199696866,6.907927635956071
A17_08,1032,7416,1221,1032,132.77282492058146,10.53445314807672,0.9968474592372559,36.24890633062862,1,0.13915857605177995,123.42204017111368,0.03671320668345159,0.01752677573910148,0.005508506904707408,1.0743457933939193,1.1255174882021608,0.0033642831222410368,0.0007601013514726323,7.280545504595621e-07,0.00014246095229809185,9.733278172255383e-07,73.42972370395262,5257.86080605968,17374.247732723456,16515.48923077172,279761462.4215246,1185483.6203279044,906520.7461209297,265.1614716074871,254.07035572121057,0.8452088452088452,1101.788939836961,6.935918945563969
